Restaurant_id,Dining_Rating,Dining_Rating_Count,Delivery_Rating,Delivery_Rating_Count,Location_id
R813,3.8,168,3.9,156,L052
R814,3.7,251,,,L015
R815,3.2,234,3.9,6068,L017
R816,3.5,280,3.5,11500,L006
R817,3.8,112,,,L156
R818,4,218,3.9,15100,L026
R819,4.1,200,4.1,129,L268
R820,4.2,267,,,L241
R821,3.9,131,,,L007
R822,3.5,84,3.5,6115,L019
R823,,,3.7,1677,L083
R824,3.8,169,4.3,349,L021
R825,3.8,272,3.7,3413,L087
R826,3.9,261,3.9,4791,L031
R827,4.1,271,,,L244
R828,3.5,297,3.6,4237,L005
R829,4,79,,,L171
R830,3.2,286,3.6,8028,L089
R831,3.4,247,,,L042
R832,3.7,270,3.4,8153,L028
R833,3.9,111,,,L018
R834,3.4,94,,,L087
R835,4.1,272,3.9,16,L051
R836,3.8,199,4,2225,L042
R837,3.6,285,3.7,6036,L052
R838,4.2,105,,,L241
R839,3.7,197,3.9,876,L037
R840,3,94,,,L115
R841,3.1,167,3.9,77,L007
R842,,,3.4,4871,L056
R843,3.8,135,3.6,67,L037
R844,4,135,,,L084
R845,,,3.8,6130,L053
R846,4.2,173,3.8,1513,L088
R847,,,4.3,209,L011
R848,2.1,198,,,L220
R849,2.9,202,,,L066
R850,4.2,252,3.9,1323,L091
R851,3.9,279,4.1,3269,L022
R852,4.1,185,,,L126
R853,4,135,,,L021
R854,3.5,277,3.5,10400,L019
R855,3.9,243,3.8,1300,L019
R856,,,3.5,4082,L036
R857,3.7,211,4.1,2669,L214
R858,3.9,238,3.8,1340,L017
R859,,,3.9,2281,L010
R860,2.8,118,3.4,109,L007
R861,,,3.1,3407,L025
R862,3.8,221,3.8,999,L024
R863,3.8,165,3.4,1305,L053
R864,3.8,211,3.9,53,L038
R865,3.6,180,3.7,2447,L017
R866,2.9,206,3.8,2725,L058
R867,3.8,209,3.5,281,L008
R868,4.1,166,3.3,139,L038
R869,3.6,119,,,L175
R870,3.8,146,4,8456,L077
R871,3.7,193,3.8,1273,L006
R872,3.8,204,4,1684,L033
R873,,,3.8,8570,L012
R874,3.8,185,3.8,406,L083
R875,3.8,168,,,L148
R876,,,4.1,1372,L003
R877,3.8,243,,,L133
R878,3.2,249,4.1,1817,L031
R879,4.2,180,4,920,L079
R880,3.8,236,3.5,14200,L005
R881,3.4,202,3.5,2532,L017
R882,3.8,198,4,709,L088
R883,3.9,217,3.9,10400,L028
R884,3.9,143,3.6,56,L058
R885,,,3.5,3033,L008
R886,4,145,4.1,160,L038
R887,3.6,166,4.2,985,L017
R888,,,4.2,65,L007
R889,4.1,182,4.2,1073,L004
R890,3.7,105,3.7,30,L019
R891,,,3.8,4187,L008
R892,3.7,118,,,L038
R893,4,161,4.1,7834,L033
R894,4.3,241,4.4,1673,L213
R895,4.1,217,4.1,829,L018
R896,4.1,139,,,L021
R897,3.6,255,,,L194
R898,3.9,132,3.9,77,L038
R899,4,230,3.1,2037,L017
R900,4.1,128,,,L007
R901,3.9,197,,,L036
R902,4,110,4.3,626,L007
R903,4.2,190,,,L018
R904,4.1,192,4.3,715,L042
R905,3.6,210,4.3,1053,L026
R906,4,176,4.2,1677,L007
R907,3.5,109,3.6,5427,L044
R908,3.7,205,4.1,92,L039
R909,4.2,188,,,L037
R910,4,156,3.9,80,L038
R911,3.7,209,3.5,1461,L050
R912,4,229,4,1530,L119
R913,2.7,187,3.3,4704,L006
R914,3.9,184,3.7,1450,L008
R915,3.5,184,3.8,9306,L008
R916,3.9,179,3.5,732,L027
R917,3.5,228,3.9,4575,L044
R918,4,113,4,156,L038
R919,3.9,254,3.5,8623,L004
R920,3.9,180,4.2,5084,L003
R921,4,165,4.3,558,L038
R922,3.7,141,4.1,603,L079
R923,3.8,198,4.2,370,L018
R924,4,105,,,L266
R925,,,4,1233,L088
R926,3.4,174,3.9,3439,L016
R927,4,197,4.1,1852,L008
R928,3.4,210,3.3,4146,L268
R929,3.3,64,3.8,223,L032
R930,3.7,102,3.8,443,L022
R931,4.1,190,3.9,376,L034
R932,3.3,210,3.6,46,L025
R933,3.8,225,4,1229,L037
R934,3.8,213,3.7,3564,L049
R935,4.1,199,4.2,530,L008
R936,3.8,248,3.8,7470,L036
R937,,,4,278,L038
R938,3.8,197,,,L070
R939,3.3,90,3.7,4072,L008
R940,3.9,213,3.5,6138,L112
R941,3.8,196,3.7,10600,L050
R942,3.7,243,3.9,12400,L031
R943,4.1,116,,,L267
R944,3.8,234,3.9,19300,L085
R945,3.7,194,3.2,5272,L031
R946,3.9,203,3.9,5284,L077
R947,4,174,,,L061
R948,3.8,239,3.6,12500,L050
R949,4,76,,,L194
R950,4,170,4,604,L038
R951,3.9,120,,,L032
R952,3.6,212,3.5,6972,L017
R953,4.1,212,,,L178
R954,3.8,245,3.8,2124,L044
R955,3.5,195,3.3,718,L089
R956,3.9,159,3.8,1894,L001
R957,3.9,123,4.3,563,L018
R958,3.6,182,3.3,6164,L057
R959,2.7,204,3.3,2931,L090
R960,3.6,101,4.3,569,L026
R961,2.9,115,2.4,354,L025
R962,3.6,167,3.4,4257,L044
R963,3.8,132,4,2264,L021
R964,4.1,112,4.5,145,L021
R965,3.6,162,3.8,1170,L071
R966,3.7,187,,,L220
R967,3.8,232,3.5,4452,L075
R968,3.9,221,4.3,540,L007
R969,3.9,131,3.9,19,L053
R970,3.6,205,4,1961,L053
R971,3.8,174,3.8,7405,L044
R972,3.8,81,,,L024
R973,3.8,204,3.8,522,L037
R974,3.8,148,4.2,1994,L007
R975,3.3,51,,,L251
R976,3.9,187,4.2,175,L027
R977,4.2,147,,,L025
R978,4,130,4,126,L008
R979,2.5,194,4.1,2447,L034
R980,3.9,89,4.2,196,L024
R981,3.6,225,3.3,994,L017
R982,3.8,98,,,L202
R983,3.8,190,3.3,8356,L050
R984,3.6,230,4.1,2634,L010
R985,4,123,3.9,47,L054
R986,3.6,130,,,L070
R987,3.8,142,4.4,901,L007
R988,3.7,105,3.6,2995,L044
R989,,,4,2880,L268
R990,4,148,,,L209
R991,4,107,4,665,L037
R992,3.4,199,3.7,5725,L027
R993,4,188,,,L011
R994,4.1,124,,,L244
R995,3.8,218,3.7,12200,L089
R996,3.7,161,4.2,5658,L044
R997,3.8,90,3.9,4924,L003
R998,4,124,,,L025
R999,3.9,180,4.1,456,L044
R1000,3.7,203,3.8,4841,L036
R1001,2.3,148,,,L047
R1002,3.7,133,3.7,2381,L033
R1003,4,199,,,L053
R1004,3.9,152,4.2,1282,L268
R1005,2.9,184,3.1,2518,L034
R1006,3.8,131,,,L025
R1007,4,184,4,887,L268
R1008,3.7,158,3.6,7445,L028
R1009,,,3.4,2445,L012
R1010,4.1,210,,,L067
R1011,3.9,149,3.6,3208,L049
R1012,3.8,40,,,L042
R1013,3.9,156,,,L007
R1014,3.5,124,,,L058
R1015,3,157,3.7,1471,L017
R1016,4.2,155,4.3,1109,L057
R1017,4.1,166,,,L001
R1018,,,3.9,3338,L019
R1019,,,3.4,1327,L020
R1020,2.5,50,,,L086
R1021,,,4.3,800,L025
R1022,,,4.5,127,L035
R1023,3.5,149,4.3,3235,L061
R1024,3.6,159,3.7,342,L011
R1025,3.7,169,3.8,2802,L050
R1026,3.8,176,4.1,182,L012
R1027,4,125,,,L095
R1028,2.4,212,3.1,1957,L019
R1029,3.7,138,4.2,557,L009
R1030,3.6,164,,,L100
R1031,3.9,204,4.1,639,L028
R1032,3.8,112,3.5,954,L102
R1033,3.8,161,4.1,4085,L025
R1034,4.1,159,,,L103
R1035,3.8,212,3.9,5386,L053
R1036,4.2,192,,,L052
R1037,,,3.9,6029,L005
R1038,2.6,141,,,L038
R1039,3.9,204,4.4,4717,L042
R1040,3.7,140,4.3,2308,L003
R1041,3.4,158,3.9,3283,L004
R1042,,,4,243,L092
R1043,3.9,103,,,L020
R1044,4,214,3.6,6067,L022
R1045,3.8,160,4,2805,L067
R1046,,,3.5,660,L079
R1047,3,110,4,3542,L011
R1048,3.9,132,3.8,9049,L022
R1049,3.8,163,3.9,1273,L044
R1050,3.6,151,4.3,538,L015
R1051,3.9,198,4.2,2162,L091
R1052,4,93,,,L007
R1053,3.8,198,4.1,1162,L050
R1054,3.9,128,3.6,3289,L077
R1055,4.1,116,3.9,141,L024
R1056,3.7,142,4,9395,L088
R1057,3.9,173,3.9,308,L109
R1058,,,4.1,905,L008
R1059,4,168,4.3,634,L024
R1060,4,161,3.8,7357,L018
R1061,3.4,183,,,L114
R1062,3.3,181,3.9,1656,L057
R1063,3.1,145,3.4,10400,L033
R1064,3.7,143,4.1,2374,L026
R1065,4,127,4.2,5485,L007
R1066,3.9,72,3.8,223,L007
R1067,4,93,4.2,188,L025
R1068,3.6,208,3.3,7297,L061
R1069,3.6,153,3.9,2429,L024
R1070,3.5,186,3.8,2916,L004
R1071,3.5,170,3.9,2603,L004
R1072,3.8,156,4,6752,L004
R1073,3.9,181,4.1,860,L061
R1074,4,122,4.1,550,L037
R1075,3.9,108,4.2,526,L032
R1076,2.6,148,4.1,391,L042
R1077,3.3,150,3.6,6383,L036
R1078,4,152,,,L088
R1079,4,169,3.8,3195,L024
R1080,3.6,193,3.9,1845,L008
R1081,3.8,144,4,113,L032
R1082,4,133,4.1,595,L021
R1083,2.4,176,3.8,619,L010
R1084,,,4.1,1957,L016
R1085,2.9,54,,,L116
R1086,4,118,,,L020
R1087,3.8,168,3.3,485,L011
R1088,4,140,4.4,649,L010
R1089,3.5,102,,,L047
R1090,3.9,143,3.8,348,L034
R1091,3.9,112,,,L118
R1092,3.8,160,4,2421,L011
R1093,3.8,181,3.9,303,L003
R1094,,,3.6,9559,L090
R1095,3.9,193,3.8,2152,L053
R1096,3.9,180,3.7,2391,L033
R1097,4,138,,,L008
R1098,3.5,134,,,L015
R1099,3.1,151,3.9,2051,L074
R1100,3.8,168,,,L122
R1101,3.7,145,3.7,1306,L083
R1102,3.7,137,4,160,L024
R1103,3.8,181,3.8,2685,L082
R1104,4,148,,,L012
R1105,3.9,151,3.8,1340,L075
R1106,3.8,117,,,L095
R1107,3.6,121,3.8,568,L268
R1108,4,120,,,L047
R1109,4,159,,,L108
R1110,3.8,115,3.8,169,L018
R1111,3.3,157,4.3,992,L025
R1112,4.1,128,,,L126
R1113,4,153,,,L018
R1114,,,4.2,10400,L069
R1115,3.8,176,4,379,L061
R1116,3.1,172,3.8,239,L050
R1117,3.6,137,3.8,270,L038
R1118,4,69,3.7,46,L003
R1119,4,189,3.9,6880,L088
R1120,3.9,31,,,L018
R1121,4.1,135,,,L018
R1122,4,138,4.1,1377,L024
R1123,3.7,173,3.6,9438,L017
R1124,3.6,87,3.6,3360,L076
R1125,3.4,171,3.6,2238,L268
R1126,3.7,72,4.2,4847,L007
R1127,3.1,101,3.5,161,L058
R1128,3.8,170,3.7,684,L019
R1129,3.9,127,,,L076
R1130,3.9,168,3.7,18800,L268
R1131,4,180,4.3,365,L021
R1132,3.7,168,3.8,1984,L019
R1133,4,116,,,L002
R1134,3.8,91,4.4,379,L035
R1135,3.9,119,3.5,1431,L050
R1136,3.2,82,3.4,745,L037
R1137,3.6,107,3.7,181,L013
R1138,3.3,117,3.9,492,L035
R1139,3.8,135,3.9,6247,L004
R1140,4,141,,,L018
R1141,3.8,122,,,L129
R1142,4.1,130,,,L014
R1143,,,3.7,2650,L023
R1144,3.9,162,3.2,506,L096
R1145,3.7,140,3.7,2762,L010
R1146,,,3.5,1766,L008
R1147,3.8,89,,,L018
R1148,4,137,,,L132
R1149,,,2.5,2415,L001
R1150,4.1,162,4.3,1266,L011
R1151,3.2,168,4,346,L041
R1152,3.9,99,3.4,3763,L017
R1153,3.7,151,3.8,5696,L060
R1154,3.4,166,3.6,1939,L268
R1155,3.7,118,3.5,1576,L010
R1156,3.3,129,3.8,8830,L007
R1157,4,119,4.1,181,L042
R1158,4,166,,,L133
R1159,3.1,100,3.9,60,L025
R1160,,,4.3,3642,L021
R1161,3.6,108,3.6,2070,L090
R1162,3.2,130,3.4,466,L019
R1163,3.8,119,3.6,7088,L069
R1164,3.6,122,3.9,1416,L013
R1165,3.1,86,,,L047
R1166,3.5,122,,,L078
R1167,4,114,,,L118
R1168,3.6,108,4.2,78,L007
R1169,2.9,166,3.6,1694,L087
R1170,3.1,77,,,L135
R1171,4,123,3.8,398,L006
R1172,2.6,35,,,L136
R1173,3.9,155,3.3,442,L031
R1174,3.4,165,3.5,1210,L034
R1175,3.9,141,3.9,5114,L017
R1176,3.8,98,3.8,2021,L268
R1177,4,158,4.3,787,L069
R1178,3.4,182,3.7,3405,L268
R1179,3.8,167,3.8,961,L007
R1180,3.8,76,4.1,348,L021
R1181,3.7,113,3.5,753,L009
R1182,3.6,153,3.9,2728,L007
R1183,2.9,88,,,L116
R1184,3.4,72,3.6,5074,L042
R1185,,,3.9,1574,L021
R1186,,,4,2215,L048
R1187,4,98,4.2,383,L011
R1188,3.9,103,,,L055
R1189,3.8,144,3.5,127,L049
R1190,3.8,122,3.5,922,L006
R1191,,,3.9,5067,L019
R1192,3.4,155,3.6,6856,L268
R1193,3.1,89,4.1,745,L011
R1194,3.8,87,3.9,25,L025
R1195,,,3.9,535,L011
R1196,4,88,4.2,503,L137
R1197,4,113,,,L122
R1198,4.1,199,,,L050
R1199,2.9,137,4.2,1580,L021
R1200,,,4.1,943,L034
R1201,3.8,61,,,L073
R1202,3.5,168,3.3,3543,L074
R1203,3.4,139,3.5,413,L037
R1204,2.8,116,3.6,1371,L037
R1205,4.1,142,3.8,4609,L037
R1206,3.4,112,3.7,2419,L060
R1207,,,3.6,5612,L050
R1208,3.1,157,4.2,698,L013
R1209,3.9,132,4.1,674,L057
R1210,3.7,103,3.9,6937,L060
R1211,3.8,129,,,L062
R1212,3.6,96,3.9,848,L032
R1213,3.8,140,3.5,1504,L037
R1214,3.3,106,4.1,385,L035
R1215,4.2,157,,,L070
R1216,3.1,163,3.8,1266,L033
R1217,3.5,126,3.7,4906,L007
R1218,,,4,7315,L035
R1219,3.6,128,4.3,482,L009
R1220,4,113,4.2,90,L007
R1221,3.9,160,4,205,L057
R1222,3,161,3.6,651,L053
R1223,3.6,118,3.3,1951,L033
R1224,4,103,4.4,372,L011
R1225,,,4,2496,L051
R1226,3.5,150,2.9,2967,L088
R1227,3.6,110,3.8,1781,L060
R1228,3.9,106,3.9,76,L106
R1229,3.6,66,4.3,250,L025
R1230,3.8,94,,,L047
R1231,3.8,137,4,8467,L077
R1232,3.8,125,3.7,718,L037
R1233,3.8,96,4.3,153,L035
R1234,3.8,145,3.7,179,L006
R1235,3.8,132,3.9,6881,L028
R1236,3.5,87,4.1,426,L008
R1237,3.9,113,,,L138
R1238,3.6,118,4.3,476,L022
R1239,3.9,148,4,1434,L034
R1240,3.4,112,3.8,9340,L011
R1241,3.8,99,,,L007
R1242,2.5,140,3.8,713,L021
R1243,4,140,,,L031
R1244,3.7,139,3.7,4688,L050
R1245,3,109,3.9,585,L033
R1246,3.2,158,3.4,2059,L119
R1247,3.4,91,,,L139
R1248,3.9,162,3.8,5532,L032
R1249,3.9,129,3.7,517,L061
R1250,3.4,11,,,L061
R1251,,,4.1,3477,L096
R1252,3.5,111,3.8,1740,L077
R1253,3,101,3.9,3941,L069
R1254,4,113,,,L011
R1255,2.9,106,3.5,144,L033
R1256,4,126,4.1,1090,L007
R1257,4,69,,,L038
R1258,3.8,88,3.7,228,L029
R1259,3.7,158,3.5,10800,L063
R1260,3.7,50,,,L091
R1261,3.3,146,3.8,828,L049
R1262,3.3,155,3.5,3524,L005
R1263,2.8,97,4.1,1391,L081
R1264,3.8,114,,,L087
R1265,4.1,72,,,L140
R1266,3.8,124,3.4,3389,L049
R1267,3.8,86,3.7,2200,L016
R1268,3.8,79,3.2,1012,L050
R1269,3.7,108,,,L025
R1270,3.4,155,3.7,1717,L036
R1271,3.9,124,4.1,306,L134
R1272,3.6,87,4.3,624,L029
R1273,4.1,121,,,L036
R1274,,,3.4,1729,L090
R1275,,,4.6,454,L034
R1276,3.6,115,,,L141
R1277,3.9,130,4.1,136,L023
R1278,3.9,74,3.9,76,L025
R1279,2.5,138,3.8,2572,L077
R1280,3.9,132,3.8,6385,L001
R1281,3.5,117,,,L025
R1282,3.1,101,3.5,150,L013
R1283,3.8,117,4.2,2605,L050
R1284,3.8,143,,,L143
R1285,3.6,99,4.1,437,L076
R1286,3.6,65,4,238,L044
R1287,,,3.5,2675,L077
R1288,3.2,104,3,111,L015
R1289,3.3,99,,,L032
R1290,,,3.3,395,L096
R1291,2.4,123,2.9,2707,L045
R1292,4.1,110,,,L090
R1293,3.1,131,3.6,1249,L044
R1294,3.5,23,,,L145
R1295,3.9,88,3.9,123,L058
R1296,3.9,95,,,L035
R1297,3.7,59,,,L072
R1298,3.8,128,3.9,7261,L146
R1299,3,100,4,899,L016
R1300,3.8,128,3.9,8286,L059
R1301,3.9,150,3.5,1694,L004
R1302,3.4,61,,,L147
R1303,3.7,125,3.8,2372,L037
R1304,3.9,119,3.5,465,L010
R1305,4.1,137,4.1,546,L058
R1306,3.2,99,3.8,2838,L077
R1307,3.1,136,4,1082,L028
R1308,3.7,60,,,L011
R1309,3.3,90,3.6,225,L019
R1310,3.2,131,3.7,9531,L016
R1311,4,125,3.9,1540,L042
R1312,2.9,113,,,L017
R1313,3.8,133,3.7,559,L007
R1314,3.7,102,,,L119
R1315,3.7,114,3.9,1353,L022
R1316,3.8,86,4,4762,L124
R1317,3.7,135,3.3,1853,L055
R1318,3.7,120,,,L063
R1319,3.8,108,,,L007
R1320,3.8,142,3.6,4934,L017
R1321,3.7,74,,,L148
R1322,3.6,95,3.9,81,L008
R1323,3.9,101,3.9,333,L011
R1324,,,3.9,327,L119
R1325,3.7,109,,,L019
R1326,,,3.8,2527,L268
R1327,3.9,105,4.2,815,L008
R1328,3.7,79,3.9,8253,L044
R1329,,,3.9,966,L017
R1330,3.3,96,3.4,6514,L017
R1331,,,4,311,L008
R1332,2.6,81,3.8,372,L073
R1333,,,4.3,197,L011
R1334,,,4.1,1027,L083
R1335,3.8,142,4.1,1856,L012
R1336,3.8,132,3.8,3020,L077
R1337,3.1,132,3.8,859,L033
R1338,4.1,105,3.9,53,L017
R1339,3.8,70,3.8,1873,L022
R1340,3.2,99,3.6,4642,L075
R1341,3.8,135,4,1883,L010
R1342,3.7,118,3.8,1856,L042
R1343,3,131,3.5,4468,L036
R1344,3.8,90,4,1122,L013
R1345,3.4,74,3.9,200,L014
R1346,3.8,143,,,L037
R1347,,,4,4820,L068
R1348,3,94,3.9,56,L017
R1349,3.8,97,,,L012
R1350,,,4.4,108,L007
R1351,3.8,120,4,3299,L060
R1352,3.3,126,4,1636,L091
R1353,,,4.1,353,L007
R1354,3.7,66,3.9,518,L011
R1355,,,3.5,3639,L268
R1356,3.3,76,4,142,L130
R1357,2.5,102,4.2,418,L032
R1358,3.4,135,3.6,4473,L045
R1359,3.9,100,4.2,146,L013
R1360,3.7,111,3.8,945,L009
R1361,3.7,124,3.7,1624,L017
R1362,3.9,93,3.4,444,L048
R1363,4,128,3.8,219,L044
R1364,3.8,108,,,L003
R1365,3.9,116,3.8,1426,L091
R1366,3.5,127,4,582,L070
R1367,4,139,,,L109
R1368,3.7,118,3.9,986,L012
R1369,3,125,3.6,6288,L076
R1370,3.8,71,4.1,446,L065
R1371,3.7,133,3.6,9627,L019
R1372,,,4,3120,L016
R1373,4,122,4.2,951,L017
R1374,3.9,140,,,L067
R1375,3.7,110,3.4,1681,L008
R1376,3.1,71,3.8,856,L003
R1377,3.5,117,4.2,130,L024
R1378,4,68,3.7,522,L018
R1379,3.5,117,3.9,4732,L083
R1380,,,4,1097,L021
R1381,,,4.2,1017,L010
R1382,3.8,111,4.2,2179,L007
R1383,3.8,100,3.9,558,L029
R1384,2.4,87,3.1,34,L025
R1385,3.4,86,,,L150
R1386,3.8,95,4,170,L061
R1387,4,91,,,L102
R1388,3.8,129,,,L029
R1389,3.7,108,3.8,3946,L017
R1390,3.7,146,3.9,1126,L077
R1391,,,3.7,3573,L034
R1392,3.7,79,4,5994,L044
R1393,3.8,139,3.3,3323,L006
R1394,,,3.9,2650,L010
R1395,3.5,103,3.9,436,L151
R1396,2.8,125,3,1308,L027
R1397,3.8,113,3.8,4763,L025
R1398,4,120,,,L070
R1399,3.6,119,4.3,1429,L091
R1400,2.8,64,3.8,2141,L009
R1401,3.7,95,,,L076
R1402,3.8,84,3.8,795,L005
R1403,4.1,108,,,L108
R1404,3.1,124,3.5,5598,L061
R1405,2.9,110,3.4,915,L268
R1406,3.4,108,4.1,1318,L018
R1407,4,116,,,L042
R1408,3.6,123,3.3,6074,L008
R1409,3.7,91,4,1009,L052
R1410,3,124,3.6,1164,L022
R1411,3.3,104,4,668,L028
R1412,3.8,122,4,1480,L076
R1413,4,88,3.9,118,L046
R1414,3.9,119,4.2,9214,L016
R1415,,,4.3,373,L042
R1416,3.9,96,4.1,305,L003
R1417,3.8,103,4.2,1303,L083
R1418,3.2,66,,,L066
R1419,3.9,104,3.8,731,L007
R1420,3,75,3.2,334,L062
R1421,3.1,89,,,L021
R1422,3.8,125,3.7,8048,L080
R1423,2.6,91,3.9,1660,L001
R1424,3.4,127,4,794,L051
R1425,2.8,125,3.3,977,L027
R1426,3.7,96,3.6,369,L008
R1427,3.9,116,3.6,6967,L008
R1428,2.6,121,3.9,1539,L034
R1429,,,3.9,1581,L004
R1430,3.7,85,3.9,65,L152
R1431,3.8,74,4.1,926,L009
R1432,3.8,37,,,L011
R1433,,,4.5,409,L025
R1434,3.8,107,,,L100
R1435,3.3,63,,,L153
R1436,3.8,83,3.7,164,L092
R1437,3.5,99,,,L050
R1438,3.6,114,3.9,6975,L008
R1439,3.7,90,3.9,92,L154
R1440,3.9,140,,,L031
R1441,2.7,104,3.6,664,L022
R1442,3.8,117,,,L033
R1443,3.8,87,3.6,350,L005
R1444,3.9,106,3.9,37,L025
R1445,,,4.4,92,L041
R1446,3.9,86,,,L055
R1447,3.8,123,4.1,118,L057
R1448,3.4,90,4.1,351,L054
R1449,4.1,115,,,L023
R1450,3.7,106,3.8,500,L003
R1451,3.9,119,4,5816,L091
R1452,2.8,66,,,L115
R1453,3.3,83,,,L155
R1454,4.1,87,,,L126
R1455,3.6,81,4.2,734,L025
R1456,,,4.5,1049,L058
R1457,3.7,115,3.9,1551,L005
R1458,2.2,117,3.5,6099,L055
R1459,3.4,73,3.4,625,L083
R1460,3.4,93,4,1553,L003
R1461,3.5,89,3.7,797,L005
R1462,2.5,109,3.8,456,L050
R1463,3.6,63,,,L025
R1464,,,3.3,4015,L036
R1465,4,82,3.9,786,L268
R1466,3.6,112,4.2,935,L018
R1467,3.8,93,4,742,L003
R1468,3.9,111,4,5844,L017
R1469,3.8,107,3.6,731,L088
R1470,3.6,50,,,L156
R1471,3.7,111,,,L007
R1472,3.9,95,4.2,1137,L034
R1473,,,3.7,6943,L003
R1474,,,4,1282,L006
R1475,3.8,113,3.4,9315,L006
R1476,3.8,91,4.1,8496,L022
R1477,3.7,91,3.8,991,L033
R1478,3.6,118,3.8,8856,L054
R1479,3.7,73,4.3,266,L008
R1480,3.8,77,3.9,28,L025
R1481,3.3,78,4,1255,L034
R1482,3.8,102,3.8,265,L018
R1483,3.3,71,4.3,1913,L034
R1484,3,88,4,653,L022
R1485,3.8,79,3.9,45,L007
R1486,4.1,103,3.8,1858,L042
R1487,3.7,44,,,L157
R1488,3.4,65,,,L037
R1489,3.5,79,,,L115
R1490,4,73,,,L047
R1491,3.6,90,4,2001,L033
R1492,3.1,74,3.8,286,L006
R1493,3.5,111,3.6,6632,L037
R1494,3.4,25,,,L119
R1495,3.9,113,3.9,9140,L008
R1496,3.6,78,4,267,L083
R1497,3.8,98,3.9,581,L024
R1498,3.9,94,,,L026
R1499,3.1,84,,,L158
R1500,,,3.8,303,L018
R1501,3.9,84,3.8,150,L031
R1502,3.1,99,3.9,237,L018
R1503,3,61,3.6,598,L121
R1504,2.9,101,3.6,3502,L159
R1505,4,106,4,3540,L008
R1506,3.7,112,4,2476,L028
R1507,3.9,137,4.1,449,L004
R1508,2.8,107,3.9,2975,L044
R1509,,,4.3,99,L034
R1510,3.7,93,3.7,1254,L028
R1511,4.1,69,4.1,366,L268
R1512,3.8,110,4,2459,L005
R1513,,,3.8,128,L112
R1514,3.7,92,3.3,40,L155
R1515,3.5,69,3.6,146,L044
R1516,,,3.6,7207,L010
R1517,3.7,101,,,L057
R1518,3.9,118,4,2713,L028
R1519,3.6,95,4.1,2761,L042
R1520,2.1,74,,,L066
R1521,3.5,83,3.6,1473,L037
R1522,3.4,40,,,L015
R1523,3.7,113,3.9,1297,L004
R1524,2.9,101,3.3,1706,L001
R1525,3.9,85,3.9,31,L055
R1526,3.7,69,4.1,4890,L045
R1527,3.9,85,4.2,348,L034
R1528,3.6,102,3.6,505,L008
R1529,3.3,93,3.7,1525,L089
R1530,3.5,124,4.2,837,L004
R1531,3.7,50,3.7,3459,L045
R1532,3.7,66,4.2,187,L014
R1533,3.5,87,3.5,2241,L053
R1534,2.9,51,4.1,121,L025
R1535,3.8,109,3.4,87,L017
R1536,2.4,103,,,L048
R1537,3.8,102,4,1923,L042
R1538,2.9,33,,,L160
R1539,3.6,108,3.8,1257,L004
R1540,3.8,63,,,L049
R1541,3.7,102,4,309,L031
R1542,3.4,108,4.1,2672,L007
R1543,3.7,110,3.7,7173,L036
R1544,3.7,63,,,L038
R1545,,,3.7,2842,L069
R1546,3.8,104,4.3,2506,L070
R1547,3.9,70,,,L038
R1548,3.6,109,3.7,7455,L049
R1549,2.9,98,3.6,4675,L077
R1550,,,3.7,138,L007
R1551,3.6,66,,,L161
R1552,3.7,60,,,L103
R1553,,,3.9,4146,L025
R1554,3.9,51,3.8,510,L010
R1555,3.9,95,3.8,671,L027
R1556,,,3.9,3076,L268
R1557,4,91,4.2,298,L033
R1558,3.1,90,,,L162
R1559,3.9,70,3.9,43,L025
R1560,,,3.8,74,L011
R1561,3.5,101,3.4,1863,L023
R1562,3.9,87,3.9,1831,L064
R1563,3.9,97,,,L096
R1564,3.8,48,4,107,L075
R1565,,,3.3,118,L050
R1566,3.6,72,3.9,2813,L034
R1567,,,3.5,71,L014
R1568,3.1,83,3.7,147,L163
R1569,3.8,110,3.8,6941,L036
R1570,3.8,102,4,1671,L003
R1571,3.6,116,,,L071
R1572,3,101,3.2,838,L097
R1573,3.5,91,3.7,945,L036
R1574,3.2,74,4,733,L034
R1575,3.6,84,,,L073
R1576,3,64,3.7,737,L021
R1577,3.3,80,,,L150
R1578,4,92,4,439,L022
R1579,3.8,111,3.7,5536,L045
R1580,3.4,94,3.4,1425,L005
R1581,3.7,74,4.2,3772,L026
R1582,3.7,92,3.8,343,L012
R1583,3.7,99,4,149,L059
R1584,3.8,45,,,L047
R1585,3.2,78,3.7,4424,L037
R1586,3.5,113,3.8,1986,L108
R1587,,,3.7,4717,L090
R1588,3.8,101,4,1093,L105
R1589,2.9,88,3.8,978,L031
R1590,3.6,94,3.1,2839,L077
R1591,4,77,,,L097
R1592,3.8,90,4,6673,L164
R1593,3.5,87,3.7,3651,L044
R1594,2.5,66,3.8,82,L008
R1595,3.7,60,3.6,1539,L025
R1596,,,4,62,L057
R1597,3.9,89,3.8,571,L268
R1598,3.9,56,4.3,196,L038
R1599,3.7,83,4.1,1729,L012
R1600,3.6,83,,,L160
R1601,3.6,83,3.5,2125,L010
R1602,3.7,81,3.7,909,L088
R1603,3.3,89,3.5,1281,L017
R1604,,,,,L034
R1605,,,3.2,887,L011
R1606,3.8,89,3,3868,L063
R1607,2.9,75,3.8,661,L007
R1608,3.8,72,3.4,180,L013
R1609,3.8,83,,,L053
R1610,3.6,78,3.6,8289,L035
R1611,3.4,54,3.9,1240,L036
